Data Zone:Intermediate Geography Name:CS-alldeaths
S01003025:Carmunnock South:13
S01003026:Carmunnock South:13
S01003027:Darnley East:23
S01003028:Glenwood South:11
S01003029:Carmunnock South:12
S01003030:Glenwood South:6
S01003031:Glenwood South:0
S01003032:Glenwood South:7
S01003033:Glenwood South:24
S01003034:Darnley East:1
S01003035:Glenwood South:7
S01003036:Glenwood South:16
S01003037:Darnley West:13
S01003038:Darnley West:8
S01003039:Darnley East:8
S01003040:Castlemilk:21
S01003041:Darnley West:6
S01003042:Glenwood North:2
S01003043:Glenwood North:7
S01003044:Glenwood North:35
S01003045:Darnley East:6
S01003046:Glenwood North:4
S01003047:Carmunnock South:9
S01003048:Castlemilk:9
S01003049:Castlemilk:5
S01003050:Carmunnock North:3
S01003051:Darnley North:7
S01003052:Castlemilk:15
S01003053:Darnley North:26
S01003054:Castlemilk:8
S01003055:Carnwadric West:11
S01003056:Darnley East:5
S01003057:Castlemilk:3
S01003058:Darnley West:7
S01003059:Muirend and Old Cathcart:14
S01003060:Glenwood North:9
S01003061:Carmunnock North:4
S01003062:Darnley North:50
S01003063:Castlemilk:12
S01003064:Carnwadric West:13
S01003065:Muirend and Old Cathcart:8
S01003066:Muirend and Old Cathcart:5
S01003067:Carmunnock North:3
S01003068:Carmunnock North:6
S01003069:Carnwadric East:6
S01003070:Carnwadric East:6
S01003071:Muirend and Old Cathcart:4
S01003072:Carnwadric West:12
S01003073:Kingspark South:2
S01003074:Newlands:4
S01003075:Kingspark South:5
S01003076:Carnwadric West:9
S01003077:Carnwadric East:16
S01003078:Muirend and Old Cathcart:9
S01003079:Muirend and Old Cathcart:11
S01003080:Kingspark South:4
S01003081:Carnwadric West:3
S01003082:Nitshill:4
S01003083:Nitshill:8
S01003084:Nitshill:15
S01003085:Cathcart:7
S01003086:Newlands:2
S01003087:Kingspark South:2
S01003088:Nitshill:33
S01003089:Newlands:3
S01003090:Merrylee and Millbrae:11
S01003091:Kingspark South:0
S01003092:Carnwadric East:12
S01003093:Newlands:14
S01003094:Merrylee and Millbrae:19
S01003095:Newlands:4
S01003096:Kingspark South:8
S01003097:Crookston South:1
S01003098:Cathcart:11
S01003099:Nitshill:6
S01003100:Newlands:10
S01003101:Crookston South:9
S01003102:Kingspark North:4
S01003103:Kingspark North:4
S01003104:Pollokshaws:22
S01003105:Kingspark North:3
S01003106:Newlands:8
S01003107:Crookston South:8
S01003108:Cathcart:9
S01003109:Merrylee and Millbrae:6
S01003110:Merrylee and Millbrae:3
S01003111:Nitshill:15
S01003112:Cathcart:10
S01003113:Kingspark North:3
S01003114:Mount Florida:4
S01003115:Pollokshaws:1
S01003116:Cathcart:9
S01003117:Battlefield:6
S01003118:Pollokshaws:8
S01003119:Kingspark North:7
S01003120:Pollok South and West:4
S01003121:Crookston South:8
S01003122:Toryglen and Oatlands:10
S01003123:Pollok South and West:9
S01003124:Battlefield:1
S01003125:Langside:5
S01003126:Pollokshaws:5
S01003127:Kingspark North:5
S01003128:Mount Florida:15
S01003129:Langside:7
S01003130:Mount Florida:5
S01003131:Battlefield:4
S01003132:Pollokshaws:7
S01003133:Langside:15
S01003134:Toryglen and Oatlands:5
S01003135:Toryglen and Oatlands:10
S01003136:Mount Florida:9
S01003137:Shawlands East:5
S01003138:Pollokshaws:23
S01003139:Shawlands West:7
S01003140:Crookston South:32
S01003141:Langside:1
S01003142:Toryglen and Oatlands:15
S01003143:Mount Florida:8
S01003144:Crookston North:20
S01003145:Carmyle and Mount Vernon South:12
S01003146:Shawlands East:4
S01003147:Crookston North:12
S01003148:Carmyle and Mount Vernon South:7
S01003149:Shawlands East:8
S01003150:Toryglen and Oatlands:9
S01003151:Shettleston South:11
S01003152:Battlefield:12
S01003153:Maxwell Park:4
S01003154:Shawlands East:6
S01003155:Pollok South and West:1
S01003156:Battlefield:18
S01003157:Shawlands West:12
S01003158:Toryglen and Oatlands:4
S01003159:Toryglen and Oatlands:4
S01003160:Crookston North:5
S01003161:Crookston North:5
S01003162:Carmyle and Mount Vernon South:10
S01003163:Maxwell Park:6
S01003164:Battlefield:4
S01003165:Govanhill East and Aikenhead:11
S01003166:Shawlands West:3
S01003167:Pollok South and West:6
S01003168:Shawlands West:6
S01003169:Pollok South and West:10
S01003170:Maxwell Park:10
S01003171:Maxwell Park:0
S01003172:Strathbungo:2
S01003173:Strathbungo:0
S01003174:Govanhill West:11
S01003175:Govanhill East and Aikenhead:9
S01003176:Strathbungo:3
S01003177:Strathbungo:18
S01003178:Mosspark:9
S01003179:Govanhill West:2
S01003180:Shettleston South:3
S01003181:Pollok North and East:7
S01003182:Pollok North and East:7
S01003183:Strathbungo:1
S01003184:Pollok North and East:12
S01003185:Govanhill East and Aikenhead:11
S01003186:Maxwell Park:10
S01003187:Strathbungo:7
S01003188:Govanhill West:4
S01003189:Govanhill West:5
S01003190:Govanhill East and Aikenhead:12
S01003191:Govanhill West:4
S01003192:Strathbungo:1
S01003193:Baillieston East:3
S01003194:Braidfauld:9
S01003195:Carmyle and Mount Vernon South:31
S01003196:Maxwell Park:5
S01003197:Mount Vernon North and Sandyhills:5
S01003198:Govanhill East and Aikenhead:8
S01003199:Shettleston South:21
S01003200:Govanhill West:6
S01003201:Dalmarnock:1
S01003202:Toryglen and Oatlands:12
S01003203:Mosspark:19
S01003204:Pollok North and East:8
S01003205:Dalmarnock:11
S01003206:Govanhill West:8
S01003207:Pollokshields East:3
S01003208:Braidfauld:11
S01003209:Mosspark:6
S01003210:Maxwell Park:20
S01003211:Pollokshields East:13
S01003212:Mount Vernon North and Sandyhills:7
S01003213:Braidfauld:4
S01003214:Baillieston West:13
S01003215:Pollok North and East:5
S01003216:Cardonald West and Central:8
S01003217:Dalmarnock:12
S01003218:Cardonald South and East:3
S01003219:Mosspark:9
S01003220:Pollokshields East:4
S01003221:Cardonald South and East:20
S01003222:Pollokshields East:1
S01003223:Braidfauld:7
S01003224:Mount Vernon North and Sandyhills:7
S01003225:Gorbals and Hutchesontown:18
S01003226:Braidfauld:12
S01003227:Pollokshields East:4
S01003228:Braidfauld:13
S01003229:Pollokshields West:9
S01003230:Mosspark:10
S01003231:Baillieston West:15
