GeographyCode:CS-allbirths:CS-femalebirths:CS-malebirths
S01003025:5:3:2
S01003026:17:7:10
S01003027:17:9:8
S01003028:6:5:1
S01003029:14:5:9
S01003030:23:9:14
S01003031:0:0:0
S01003032:5:2:3
S01003033:12:7:5
S01003034:9:4:5
S01003035:11:4:7
S01003036:6:3:3
S01003037:54:22:32
S01003038:7:4:3
S01003039:9:3:6
S01003040:4:1:3
S01003041:6:2:4
S01003042:8:4:4
S01003043:6:3:3
S01003044:15:4:11
S01003045:14:5:9
S01003046:11:6:5
S01003047:14:8:6
S01003048:8:3:5
S01003049:5:3:2
S01003050:7:3:4
S01003051:20:11:9
S01003052:5:3:2
S01003053:10:6:4
S01003054:11:6:5
S01003055:10:3:7
S01003056:31:12:19
S01003057:12:1:11
S01003058:44:20:24
S01003059:13:4:9
S01003060:16:9:7
S01003061:4:1:3
S01003062:14:6:8
S01003063:7:3:4
S01003064:12:6:6
S01003065:16:9:7
S01003066:10:6:4
S01003067:8:5:3
S01003068:10:3:7
S01003069:7:3:4
S01003070:3:1:2
S01003071:6:1:5
S01003072:7:2:5
S01003073:12:7:5
S01003074:16:9:7
S01003075:11:5:6
S01003076:23:14:9
S01003077:10:4:6
S01003078:7:5:2
S01003079:11:9:2
S01003080:13:5:8
S01003081:18:8:10
S01003082:18:10:8
S01003083:17:7:10
S01003084:8:5:3
S01003085:12:2:10
S01003086:10:4:6
S01003087:11:9:2
S01003088:12:5:7
S01003089:8:5:3
S01003090:12:6:6
S01003091:3:2:1
S01003092:5:2:3
S01003093:8:4:4
S01003094:15:7:8
S01003095:6:3:3
S01003096:9:5:4
S01003097:1:0:1
S01003098:16:8:8
S01003099:5:3:2
S01003100:10:5:5
S01003101:8:3:5
S01003102:6:5:1
S01003103:8:6:2
S01003104:10:6:4
S01003105:9:4:5
S01003106:12:6:6
S01003107:7:2:5
S01003108:9:3:6
S01003109:13:8:5
S01003110:13:4:9
S01003111:9:5:4
S01003112:10:2:8
S01003113:7:5:2
S01003114:11:9:2
S01003115:17:7:10
S01003116:7:4:3
S01003117:14:3:11
S01003118:4:2:2
S01003119:9:6:3
S01003120:13:9:4
S01003121:8:5:3
S01003122:6:4:2
S01003123:7:5:2
S01003124:12:5:7
S01003125:13:6:7
S01003126:2:1:1
S01003127:13:11:2
S01003128:7:4:3
S01003129:24:11:13
S01003130:10:5:5
S01003131:12:5:7
S01003132:12:6:6
S01003133:19:8:11
S01003134:10:7:3
S01003135:3:2:1
S01003136:22:13:9
S01003137:10:5:5
S01003138:7:2:5
S01003139:20:11:9
S01003140:9:8:1
S01003141:14:5:9
S01003142:14:8:6
S01003143:13:5:8
S01003144:10:7:3
S01003145:5:4:1
S01003146:10:7:3
S01003147:5:2:3
S01003148:5:0:5
S01003149:11:7:4
S01003150:11:3:8
S01003151:6:2:4
S01003152:7:3:4
S01003153:10:4:6
S01003154:16:8:8
S01003155:19:13:6
S01003156:7:2:5
S01003157:11:5:6
S01003158:2:0:2
S01003159:0:0:0
S01003160:8:5:3
S01003161:4:2:2
S01003162:7:6:1
S01003163:11:6:5
S01003164:27:12:15
S01003165:14:7:7
S01003166:12:6:6
S01003167:13:7:6
S01003168:17:10:7
S01003169:35:18:17
S01003170:17:9:8
S01003171:9:7:2
S01003172:17:10:7
S01003173:9:6:3
S01003174:26:11:15
S01003175:23:12:11
S01003176:17:12:5
S01003177:25:17:8
S01003178:9:6:3
S01003179:11:5:6
S01003180:8:4:4
S01003181:7:3:4
S01003182:7:3:4
S01003183:13:7:6
S01003184:7:2:5
S01003185:12:6:6
S01003186:7:4:3
S01003187:16:8:8
S01003188:24:11:13
S01003189:19:9:10
S01003190:9:6:3
S01003191:15:7:8
S01003192:11:7:4
S01003193:38:22:16
S01003194:7:4:3
S01003195:4:2:2
S01003196:12:4:8
S01003197:5:3:2
S01003198:21:7:14
S01003199:16:9:7
S01003200:16:12:4
S01003201:2:0:2
S01003202:17:8:9
S01003203:9:3:6
S01003204:6:2:4
S01003205:11:7:4
S01003206:13:7:6
S01003207:22:7:15
S01003208:32:16:16
S01003209:3:2:1
S01003210:7:3:4
